#wvl [um]      Flux [erg/s/cm]
6.982543641    16994.3892        
6.977671451    16338.9622        
6.972806056    17977.6007        
6.967947442    17666.8955        
6.963095593    15164.1503        
6.958250497    14986.924         
6.953412139    18030.0904        
6.948580504    17016.8955        
6.94375558     17071.4069        
6.938937351    16384.2326        
6.934125805    17650.5042        
6.929320927    17652.8425        
6.924522703    17826.4662        
6.919731119    16141.2251        
6.914946162    18915.6828        
6.910167818    19194.5234        
6.905396074    15822.3699        
6.900630915    17566.0551        
6.895872328    18984.613         
6.891120299    18649.4261        
6.886374816    16042.0698        
6.881635863    17114.3572        
6.876903429    16695.7748        
6.872177499    16445.6304        
6.867458059    15486.117         
6.862745098    14836.5216        
6.858038601    15755.8724        
6.853338555    16216.6162        
6.848644947    17246.16          
6.843957763    16791.5331        
6.839276991    16687.2117        
6.834602617    16577.1881        
6.829934628    16477.7009        
6.825273011    15990.3599        
6.820617753    17170.1052        
6.815968841    16479.0114        
6.811326263    16653.126         
6.806690004    17618.0739        
6.802060052    17556.5357        
6.797436395    16607.1275        
6.79281902     15815.9706        
6.788207913    15510.6672        
6.783603062    16660.694         
6.779004455    18395.0871        
6.774412078    15792.2688        
6.769825919    17170.0521        
6.765245965    16922.5922        
6.760672204    19165.3092        
6.756104623    17364.4339        
6.75154321     16598.7731        
6.746987952    16784.6868        
6.742438836    17576.0479        
6.737895851    17652.7318        
6.733358984    17575.5051        
6.728828223    16344.444         
6.724303554    16421.8097        
6.719784967    17540.0738        
6.715272448    16006.1901        
6.710765986    16281.3298        
6.706265568    16040.2829        
6.701771182    19071.0993        
6.697282817    18344.0384        
6.692800459    18209.4322        
6.688324097    16473.2768        
6.683853719    15495.5341        
6.679389313    18431.417         
6.674930867    16995.0755        
6.670478369    16446.3109        
6.666031806    16945.4139        
6.661591169    16693.9659        
6.657156443    16609.7322        
6.652727618    19192.3685        
6.648304682    17151.1922        
6.643887623    15772.9824        
6.63947643     16237.6352        
6.63507109     15028.0253        
6.630671592    15189.332         
6.626277925    16550.1354        
6.621890077    15048.5453        
6.617508036    16832.4749        
6.61313179     15399.2441        
6.608761329    19450.0623        
6.604396641    18824.5988        
6.600037715    16030.9248        
6.595684538    16038.1741        
6.5913371      15790.1551        
6.586995389    17594.0892        
6.582659394    17371.2213        
6.578329104    16010.4396        
6.574004508    15320.2743        
6.569685594    17817.6682        
6.56537235     16740.3736        
6.561064767    17868.8504        
6.556762833    16040.6843        
6.552466536    17995.4951        
6.548175865    16112.9988        
6.543890811    17437.9779        
6.53961136     17300.8276        
6.535337504    19123.4041        
6.531069229    16465.6558        
6.526806527    17941.9399        
6.522549385    17226.7133        
6.518297793    16733.9031        
6.51405174     16289.6514        
6.509811215    18453.5072        
6.505576208    17053.5735        
6.501346708    17805.9985        
6.497122703    15554.4122        
6.492904183    16293.8162        
6.488691138    19862.1844        
6.484483557    16022.6694        
6.480281429    16778.1691        
6.476084744    16553.5911        
6.471893491    15996.291         
6.46770766     16879.4012        
6.463527239    19913.5662        
6.459352219    19008.0725        
6.455182589    17479.5262        
6.451018339    15956.0655        
6.446859458    20547.5535        
6.442705936    18793.1316        
6.438557763    19596.9244        
6.434414928    15881.5056        
6.430277421    19218.6765        
6.426145231    18581.4681        
6.422018349    16659.2408        
6.417896764    16143.4657        
6.413780465    18963.3356        
6.409669444    15766.5389        
6.40556369     19485.5769        
6.401463192    20237.5425        
6.39736794     21029.4897        
6.393277925    21060.1828        
6.389193136    17801.8637        
6.385113564    18658.4879        
6.381039198    19345.761         
6.376970028    19126.9565        
6.372906045    18084.9889        
6.368847239    17388.6171        
6.364793599    20490.4679        
6.360745116    23650.0462        
6.35670178     19437.0461        
6.352663581    19342.3698        
6.34863051     26594.8923        
6.344602556    16686.786         
6.34057971     18419.1097        
6.336561963    20460.6749        
6.332549303    20575.084         
6.328541723    23840.1174        
6.324539212    21226.8582        
6.320541761    20307.1206        
6.316549359    18090.2534        
6.312561998    21749.1514        
6.308579668    21875.6625        
6.30460236     21170.7015        
6.300630063    19910.7258        
6.296662769    22265.8023        
6.292700467    23091.913         
6.28874315     18448.1606        
6.284790806    24961.6495        
6.280843428    18746.6868        
6.276901004    21891.2479        
6.272963527    19017.6206        
6.269030987    20493.8461        
6.265103374    19216.3955        
6.26118068     19480.2227        
6.257262894    19358.4104        
6.253350009    20656.2768        
6.249442014    22314.6439        
6.245538901    18843.7067        
6.24164066     20086.5691        
6.237747282    17958.4852        
6.233858759    21421.9918        
6.22997508     24945.5493        
6.226096238    19956.0217        
6.222222222    18916.4845        
6.218353025    19471.2101        
6.214488636    18947.0096        
6.210629048    22424.5814        
6.206774251    19834.112         
6.202924236    18466.9348        
6.199078994    19027.4177        
6.195238517    19227.0601        
6.191402795    22787.1909        
6.18757182     21796.3997        
6.183745583    17038.0934        
6.179924075    21910.4782        
6.176107288    18642.3747        
6.172295212    18096.2173        
6.168487839    18668.3506        
6.164685161    18851.9769        
6.160887168    17777.0403        
6.157093852    20593.1656        
6.153305204    19543.9737        
6.149521216    18121.1381        
6.145741879    19646.1454        
6.141967184    18836.3886        
6.138197124    22128.8141        
6.134431689    22212.9665        
6.130670871    22821.4789        
6.126914661    22457.8224        
6.123163051    20965.5495        
6.119416033    20769.8229        
6.115673598    18426.3585        
6.111935737    16931.0993        
6.108202443    18698.8159        
6.104473707    18896.1059        
6.100749521    19134.7385        
6.097029875    19140.8927        
6.093314763    21380.2892        
6.089604176    18837.4151        
6.085898105    24688.1062        
6.082196542    23792.1586        
6.078499479    18755.3984        
6.074806908    17013.5342        
6.07111882     17855.0369        
6.067435208    18321.6744        
6.063756064    21075.1615        
6.060081378    18240.9954        
6.056411144    19806.5931        
6.052745352    17204.2975        
6.049083996    17223.5805        
6.045427066    16882.1881        
6.041774555    19192.4075        
6.038126456    20265.8123        
6.034482759    17859.6203        
6.030843457    18654.0208        
6.027208541    19753.1053        
6.023578005    18312.222         
6.01995184     19134.2933        
6.016330039    19494.4473        
6.012712592    18054.1707        
6.009099494    19759.2292        
6.005490734    18878.7185        
6.001886307    21822.0348        
5.998286204    22306.2493        
5.994690417    18200.9486        
5.991098939    17750.5188        
5.987511761    23277.7752        
5.983928877    18064.0385        
5.980350278    20434.8795        
5.976775956    19371.7346        
5.973205905    20753.2207        
5.969640116    16987.9686        
5.966078582    19221.9271        
5.962521295    18873.2497        
5.958968247    21716.4988        
5.955419432    19828.3214        
5.951874841    17078.7904        
