#wvl [um]      Flux [erg/s/cm]
6.987422639    17794.8057        
6.982543641    16980.1028        
6.977671451    16314.3738        
6.972806056    17955.3532        
6.967947442    17646.4937        
6.963095593    15144.1885        
6.958250497    14963.2225        
6.953412139    18058.9201        
6.948580504    17014.9642        
6.94375558     17058.2476        
6.938937351    16368.542         
6.934125805    17640.5928        
6.929320927    17638.0788        
6.924522703    17816.5483        
6.919731119    16128.5926        
6.914946162    18916.8659        
6.910167818    19192.5337        
6.905396074    15800.3579        
6.900630915    17563.5675        
6.895872328    19007.9917        
6.891120299    18626.7722        
6.886374816    16019.8978        
6.881635863    17110.8048        
6.876903429    16681.4434        
6.872177499    16423.0608        
6.867458059    15459.9212        
6.862745098    14813.4354        
6.858038601    15730.5801        
6.853338555    16196.2129        
6.848644947    17231.6638        
6.843957763    16772.4558        
6.839276991    16674.7152        
6.834602617    16565.2904        
6.829934628    16465.0684        
6.825273011    15964.4762        
6.820617753    17150.3921        
6.815968841    16465.6286        
6.811326263    16637.3905        
6.806690004    17631.3279        
6.802060052    17572.4996        
6.797436395    16587.0611        
6.79281902     15785.3561        
6.788207913    15483.8784        
6.783603062    16641.5595        
6.779004455    18412.107         
6.774412078    15766.0885        
6.769825919    17153.9221        
6.765245965    16906.5416        
6.760672204    19176.1496        
6.756104623    17346.6993        
6.75154321     16578.5084        
6.746987952    16770.7378        
6.742438836    17575.7909        
6.737895851    17653.2628        
6.733358984    17579.5408        
6.728828223    16323.1392        
6.724303554    16396.7456        
6.719784967    17524.6531        
6.715272448    15981.1029        
6.710765986    16250.9794        
6.706265568    16015.6758        
6.701771182    19065.0113        
6.697282817    18332.9655        
6.692800459    18211.9647        
6.688324097    16462.7394        
6.683853719    15473.3671        
6.679389313    18412.8881        
6.674930867    16979.1135        
6.670478369    16416.6437        
6.666031806    16929.6281        
6.661591169    16674.8366        
6.657156443    16585.7535        
6.652727618    19215.9339        
6.648304682    17137.9283        
6.643887623    15739.7645        
6.63947643     16216.768         
6.63507109     15016.4945        
6.630671592    15182.3602        
6.626277925    16525.5513        
6.621890077    15055.3238        
6.617508036    16815.2687        
6.61313179     15381.8917        
6.608761329    19482.1711        
6.604396641    18828.4926        
6.600037715    16012.3395        
6.595684538    16026.6812        
6.5913371      15767.9874        
6.586995389    17570.5726        
6.582659394    17352.2617        
6.578329104    15983.7542        
6.574004508    15298.5426        
6.569685594    17805.1172        
6.56537235     16715.2459        
6.561064767    17851.7662        
6.556762833    16013.0477        
6.552466536    17983.02          
6.548175865    16085.1173        
6.543890811    17414.84          
6.53961136     17284.7275        
6.535337504    19111.0681        
6.531069229    16435.4572        
6.526806527    17929.0475        
6.522549385    17206.5022        
6.518297793    16707.6923        
6.51405174     16263.8915        
6.509811215    18433.8515        
6.505576208    17034.5761        
6.501346708    17786.2531        
6.497122703    15523.1522        
6.492904183    16261.3312        
6.488691138    19869.0809        
6.484483557    15997.8919        
6.480281429    16755.8153        
6.476084744    16530.0544        
6.471893491    15969.1734        
6.46770766     16855.1158        
6.463527239    19893.4124        
6.459352219    19041.0814        
6.455182589    17453.9983        
6.451018339    15929.2499        
6.446859458    20534.5957        
6.442705936    18785.89          
6.438557763    19606.042         
6.434414928    15849.859         
6.430277421    19195.8678        
6.426145231    18550.4599        
6.422018349    16624.2204        
6.417896764    16108.536         
6.413780465    18926.4231        
6.409669444    15733.9091        
6.40556369     19574.9125        
6.401463192    20235.1629        
6.39736794     20985.5553        
6.393277925    21451.5349        
6.389193136    17775.0309        
6.385113564    18634.3295        
6.381039198    19316.6971        
6.376970028    19112.0553        
6.372906045    18056.3952        
6.368847239    17357.3965        
6.364793599    20492.4817        
6.360745116    24688.9049        
6.35670178     19412.511         
6.352663581    19309.8505        
6.34863051     26558.9723        
6.344602556    16653.3474        
6.34057971     18395.4851        
6.336561963    20462.4445        
6.332549303    20909.5481        
6.328541723    24014.4879        
6.324539212    21308.5576        
6.320541761    20323.844         
6.316549359    18068.4907        
6.312561998    21807.6112        
6.308579668    21834.8156        
6.30460236     21117.9903        
6.300630063    19975.3767        
6.296662769    22734.9207        
6.292700467    23075.0287        
6.28874315     18420.9235        
6.284790806    26161.1093        
6.280843428    18730.4247        
6.276901004    22038.334         
6.272963527    18990.9359        
6.269030987    20606.6005        
6.265103374    19210.2859        
6.26118068     19487.9461        
6.257262894    19327.7607        
6.253350009    20686.5889        
6.249442014    22889.1278        
6.245538901    18830.319         
6.24164066     20085.2709        
6.237747282    17934.5678        
6.233858759    21524.6406        
6.22997508     27112.8634        
6.226096238    20058.3121        
6.222222222    18899.42          
6.218353025    19461.5999        
6.214488636    18946.5965        
6.210629048    23504.2616        
6.206774251    19836.4047        
6.202924236    18452.5302        
6.199078994    19049.0448        
6.195238517    19245.2045        
6.191402795    23172.3166        
6.18757182     22252.1986        
6.183745583    17002.35          
6.179924075    22506.4313        
6.176107288    18641.6962        
6.172295212    18077.5693        
6.168487839    18650.2749        
6.164685161    18880.1335        
6.160887168    17750.2361        
6.157093852    20778.602         
6.153305204    19667.6819        
6.149521216    18107.332         
6.145741879    19775.8578        
6.141967184    18837.6837        
6.138197124    23586.7691        
6.134431689    23131.2283        
6.130670871    25012.5498        
6.126914661    23436.6259        
6.123163051    21059.8741        
6.119416033    20866.342         
6.115673598    18412.0179        
6.111935737    16895.3887        
6.108202443    18680.2026        
6.104473707    18872.7667        
6.100749521    19119.049         
6.097029875    19115.6612        
6.093314763    21482.788         
6.089604176    18814.2009        
6.085898105    24912.0602        
6.082196542    24009.1276        
6.078499479    18729.7006        
6.074806908    16977.27          
6.07111882     17825.2382        
6.067435208    18293.6413        
6.063756064    21056.4126        
6.060081378    18216.8467        
6.056411144    19775.9585        
6.052745352    17165.083         
6.049083996    17187.0646        
6.045427066    16846.1511        
6.041774555    19164.9013        
6.038126456    20217.2236        
6.034482759    17831.7896        
6.030843457    18629.4869        
6.027208541    19721.5639        
6.023578005    18286.9982        
6.01995184     19102.1463        
6.016330039    19462.2046        
6.012712592    18022.7928        
6.009099494    19715.5338        
6.005490734    18848.1398        
6.001886307    21755.6955        
5.998286204    22366.2508        
5.994690417    18169.9156        
5.991098939    17718.5132        
5.987511761    23241.9806        
5.983928877    18034.8914        
5.980350278    20381.66          
5.976775956    19339.182         
5.973205905    20696.5299        
5.969640116    16955.767         
5.966078582    19192.1394        
5.962521295    18846.5474        
5.958968247    21661.223         
5.955419432    19787.6408        
5.951874841    17045.291         
